returns
8.694038269947026e-05
5.7926577857724955e-05
0.00034050506044430853
-0.00023182439803614053
0.0
0.0002180587728061241
-0.00025445090639318125
1.4557012361620584e-05
0.00013082607632653812
0.00017455603952077579
9.457686075369914e-05
-8.001232957852078e-05
-7.282477722386221e-05
-0.00018919158315542823
-0.00022556669284936942
-0.000610451554517216
-9.682311547171104e-05
-4.473271792646325e-05
-0.00012657170108258304
0.00014148282939436448
-0.00026577383398115266
-0.0003166956366419984
6.554700897243525e-05
-0.0007388471579155818
0.0
-0.0005583966982932979
-1.4717754745742117e-05
0.00016170393265628477
-0.00011755131824012188
0.0006614276303329766
-0.0003066484317609638
0.00016799545765541036
3.644727796939088e-05
0.0001460431248605867
-0.0003504858604854218
4.364818639818091e-05
-3.637335636073934e-05
0.00012357530793009254
5.810084312156692e-05
-0.00027616434428993057
-0.00030527114609018197
-0.00021812056651939092
-0.0003635808492596846
0.00015278041972425577
-0.00018181222628996645
-0.00029039034214747064
-0.00023247941438323712
0.00042129591137159036
0.000464531825504031
0.0003483901606381614
0.0003370263107222099
-0.00030916785015288516
0.00014671439060717626
0.00010272308886893058
0.0002640582727209713
5.871264504881073e-05
-0.0001028166243106679
8.811637714000778e-05
-8.811637714010903e-05
-0.00022028008652654493
0.00019119068771098746
-4.406935332167874e-05
-0.0003529839116565225
-0.0002795489572589051
-0.0010600862819368896
0.0002267164857588692
-7.309706324866109e-05
-0.00011701997533624643
0.0001097010495760581
-2.1957098686282958e-05
0.0001974483643685724
-0.000160937116735335
0.00035093989238269864
-6.576953865217759e-05
0.0006943330509059596
3.652599319266023e-05
8.026341012364417e-05
0.00020432637566531153
0.00035012581111685414
0.00013131008985571774
4.399929244121727e-05
-8.791108555057814e-05
0.0005420101825314645
1.4659342358923788e-05
0.0012001747522719763
-9.205948097230296e-06
-6.399708833306535e-05
-7.329536871579429e-06
-0.00021257994176446935
0.0005273440991429016
