returns
0.0022758972335879444
-0.001439052925771552
0.00014619306328353163
0.0024370963217654816
0.0006850254580677661
-0.0003511934698216431
-0.0013477827896040458
-0.004051934573717523
-0.0010671677273665348
0.003258494592557108
-0.0016908770634500095
0.0013469978239585268
0.009650896316310746
0.002568731522919809
0.004515211565628548
0.0003358735977673213
0.0005377980665554346
0.0007094110992685459
-0.003170560072822956
-0.0007271775367647645
